id,title,asking_price,cash_flow,revenue,city,state,vertical,url,broker_name,broker_domain,description,first_seen,last_seen
a2f98f9749ec94bd,Dry Cleaners,147722.0,,147722.0,,CA,cleaning,https://corona-ontario.fcbb.com/listing-property/dry-cleaners-laundromat-riverside-orange-crest-area-dry-cleaners-238-24517,ryan roques,corona-ontario.fcbb.com,"Dry Cleaners Riverside Orange Crest Area Don’t miss this excellent opportunity to own a well-established, full-service dry cleaning business in a high-visibility shopping center in Riverside. This business has been operating successfully for over 20 years, earning a strong reputation for reliability and quality service in the community. Equipped with eco-friendly machines in great condition, the facility is clean, efficient, and environmentally conscious. The business includes one experienced full-time employee who can manage daily operations independently, making this a perfect fit for either a hands-on owner or someone seeking a semi-absentee model. Key Highlights: Over 20 years of established operation Eco-friendly, well-maintained equipment Prime location with heavy foot traffic Reliable full-time staff already in place Motivated seller–selling due to health reasons Priced for a quick sale Listing Number: 24517 Category: Dry Cleaners/Laundromat Location: Riverside Orange Crest Area $135,000 Financial Information: Gross Revenue: $147,722 Listed Price: $135,000 Down Payment: $0 Total Income: $0 Year Established: 2004 Lease Information: Square Feet: 1600 Total Rent: $4,880 Lease Expiration: 03/2027 Lease Options: 1 Option, 5 Years Asset Information: Leasehold Improvements: $50,000 Equipment / Fixtures: $160,000 Inventory: $0 Other Assets: N/A Additional Information: Full-Time Employees: 1 Part-Time Employees: 0 Special Licence Required: N/A Contract Staff: 0 Training Period: 2 weeks Reason for Selling: Health challenges Hello World First Choice Business Brokers The information contained herein was received from the Seller and is deemed reliable but not guaranteed. First Choice Business Brokers (FCBB), has relied upon the Seller to provide the above details and has NOT verified this information. FCBB is not responsible for and does NOT warrant any statements, projections or any information provided by the Seller. The User/Buyer will be solely responsible for verific",2026-07-12T15:35:25.474736+00:00,2026-07-12T15:35:25.474736+00:00
1f64de974038e05c,30+ Years Environmental Inspection and Consultation Business In the Inland Empire,385000.0,,345897.0,,CA,automotive,https://corona-ontario.fcbb.com/listing-property/professional-services-southern-california-30-years-environmental-inspection-and-consultation-business-in-the-inland-empire-238-24155,ryan roques,corona-ontario.fcbb.com,"30+ Years Environmental Inspection and Consultation Business In the Inland Empire Southern California This is a rare opportunity to acquire a highly respected environmental inspection and consulting business that has been serving Southern California for over 30 years. The company specializes in consulting, inspections, project oversight, and comprehensive work plans focused on safe work practices regarding lead-based paint and other lead-containing materials. With an outstanding reputation, a strong base of repeat clients, and minimal competition, this business is positioned for continued success. Located in the heart of the Inland Empire, the company services a large geographic area throughout Southern California and benefits from long-standing relationships with contractors, municipalities, and private clients who rely on their expertise and trusted service. The owner is looking to retire. The current Inspector/assessor is willing to stay on providing operational continuity and allowing the new owner to scale the business or operate it as a semi-absentee owner. The business model offers flexibility and strong growth potential for a buyer looking to expand services or increase marketing efforts. The environmental inspection and consulting industry remains in high demand with very few direct competitors in this specialized field. This business is eligible for SBA financing, making it an accessible and attractive opportunity for the right buyer. The owner is motivated to sell, and given the company’s excellent track record, stable cash flow, and strong market positioning, this opportunity may not remain on the market for long. If you are looking for a well-established, profitable business with the infrastructure, reputation, and repeat clientele in place this is one you may not want to miss. Listing Number: 24155 Category: Professional Services Location: Southern California $385,000 Financial Information: Gross Revenue: $345,897 Listed Price: $385,000 Down Payment: $",2026-07-12T15:35:25.476272+00:00,2026-07-12T15:35:25.476272+00:00
88272385fd0c5cad,Established Auto Repair Shop | 30+ Years | Loyal Client Base,27000.0,276153.0,1287829.0,,IN,retail,https://www.tlgbusinessbroker.com/post/established-auto-repair-shop-30-years-loyal-client-base,ian lashley,www.tlgbusinessbroker.com,"Recent Listings & Blog Posts Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, fro",2026-07-12T15:39:13.920528+00:00,2026-07-12T15:39:13.920528+00:00
114d9e290d4bf88f,Auto Repair Shop | 400+ Customers |,56000.0,276153.0,1287829.0,,CA,retail,https://www.tlgbusinessbroker.com/post/auto-repair-shop-400-customers-asset-sale---80-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.924336+00:00,2026-07-12T15:39:13.924336+00:00
c2a2c93e76f12a1d,"Premium Chocolate, Coffee & Gelato Dessert Café - $175,000",175000.0,276153.0,1287829.0,Ventura County,CA,retail,https://www.tlgbusinessbroker.com/post/premium-chocolate-coffee-gelato-dessert-cafe---175-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.924994+00:00,2026-07-12T15:39:13.924994+00:00
2224dda4fccee1ca,"Premier Kitchen & Bath Showroom & Design-Build Firm - $440,000 Sale Pending",1830000.0,276153.0,1287829.0,,CA,retail,https://www.tlgbusinessbroker.com/post/premier-kitchen-bath-showroom-design-build-firm-440-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.926540+00:00,2026-07-12T15:39:13.926540+00:00
ba0d1e11445febad,"Florist – Profitable, Established High-Volume $189,000",1000000.0,108801.0,1000000.0,,CA,retail,https://www.tlgbusinessbroker.com/post/florist---profitable-established-high-volume-189-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.928331+00:00,2026-07-12T15:39:13.928331+00:00
7c1d62c50e485ae4,"Established Landscape Maintenance Business with Recurring Revenue - $780,000 - SOLD",780000.0,377638.0,734554.0,Obispo County,CA,retail,https://www.tlgbusinessbroker.com/post/established-landscape-maintenance-business-with-recurring-revenue,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.929196+00:00,2026-07-12T15:39:13.929196+00:00
307fc77673b12ca3,Window and Door sales and installation / SOLD!,1287829.0,276153.0,1287829.0,Downtown Ojai,CA,retail,https://www.tlgbusinessbroker.com/post/window-and-door-sales-and-installation-130-000-sold,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.929621+00:00,2026-07-12T15:39:13.929621+00:00
1d8852d5568cb61f,"Established Pool Equipment Service, Repair & Renovation Business",16000.0,276153.0,1287829.0,Angeles County,CA,retail,https://www.tlgbusinessbroker.com/post/established-pool-equipment-service-repair-renovation-business-150-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.930375+00:00,2026-07-12T15:39:13.930375+00:00
6b7bba0a55a8a947,"Profitable Online Tech-Driven Licensing & Compliance Business. $1,425,000 - Under Contract",1425000.0,1039342.0,1039342.0,Ventura County,CA,retail,https://www.tlgbusinessbroker.com/post/profitable-online-tech-driven-licensing-compliance-business-1-425-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.931192+00:00,2026-07-12T15:39:13.931192+00:00
218756460795b38e,"Profitable, well established HVAC Company $300,000 - SOLD",1000000.0,144000.0,962000.0,Angeles County,CA,retail,https://www.tlgbusinessbroker.com/post/profitable-well-established-hvac-company-300-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.931856+00:00,2026-07-12T15:39:13.931856+00:00
876e29344bce6076,Fast Food Chain-Multiple Locations,1287829.0,276153.0,1287829.0,,CA,retail,https://www.tlgbusinessbroker.com/post/fast-food-chain-multiple-locations,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.932612+00:00,2026-07-12T15:39:13.932612+00:00
0e965797865df00f,"Established Fast Food Franchise Restaurant.  $375,000 / SOLD",1026000.0,250000.0,1026000.0,,CA,retail,https://www.tlgbusinessbroker.com/post/established-fast-food-franchise-restaurant-440-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.933741+00:00,2026-07-12T15:39:13.933741+00:00
583a4844be7d454e,"Established Water, Fire and Mold Restoration and Cleaning Services $1,260,000",1622718.0,140000.0,1622718.0,,CA,retail,https://www.tlgbusinessbroker.com/post/established-water-fire-and-mold-restoration-and-cleaning-services-1-260-000,ian lashley,www.tlgbusinessbroker.com,"Highly Rated Kitchen and Bath Remodel Business with Showroom $550 Located in Ventura County, this Kitchen and Bath Remodel business has been in business over 20 years and has become a staple serving Ventura and Santa Barbara Counties. Store front and full showroom boasts kitchen build-outs by multiple kitchen and bath cabinet and countertop companies. Very solid revenues and cash flow. Clean Books and records. Business Broker Ventura. Location:Ventura County, CAInventory:Included in asking priceEmployees:8Furniture, Fixtures, & Equipment (FF&E):Included in asking priceFacilities:4500 Square foot Storefront with showroom and offices. Lease rate is $5,600. All utilities paid by tenant.Support & Training:The owners will train for 2 months or for a negotiated term.Reason for Selling:Retiring Read more  Boutique Wine Bar and Online Wine Retailer $160,000 / SOLD Seize this opportunity to take over a very well established wine bar and retailer with a Type 42 and Type 58 liquor license. The bar has a wonderful setting and is a popular location for pre-dining and post-dining cliental as well as private parties and events. Patrons enjoy a lovely portfolio of boutique wines and craft beer, great cheese and snacks. The business hosts a successful wine club and online retail business.The Business had sales of $381,000 with a cash flow of $90,000 in 2019. 2020 has hit the business a bit as the Bar is not able to operate normally.Rent for this beautifully built out location is only $2,500. There is currently 3 1/2 more years on the lease with a 5 year option.‍Business Broker VenturaBusiness Broker Los Angeles Read more  Established Dessert & Frozen Yogurt Shop in Prime Coastal Town $149,000 -Absentee Owner! Rare opportunity to acquire a well-established dessert business operating in one of Southern California's most desirable coastal destinations. This business combines two complementary concepts under one roof, offering self-serve frozen yogurt, frozen bananas, Ice Cream Bars, ",2026-07-12T15:39:13.934839+00:00,2026-07-12T15:39:13.934839+00:00
